CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/12/2018 0:00,mm,69,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/01/2019 0:00,mm,252,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/02/2019 0:00,mm,116,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/03/2019 0:00,mm,329,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/04/2019 0:00,mm,323,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/05/2019 0:00,mm,316,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/06/2019 0:00,mm,453,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/07/2019 0:00,mm,263,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/08/2019 0:00,mm,171,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/09/2019 0:00,mm,191,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/10/2019 0:00,mm,194,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/11/2019 0:00,mm,186,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/12/2019 0:00,mm,182,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/01/2020 0:00,mm,130,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/02/2020 0:00,mm,168,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/03/2020 0:00,mm,157,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/04/2020 0:00,mm,184,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/06/2020 0:00,mm,330,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/07/2020 0:00,mm,150,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/08/2020 0:00,mm,140,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/09/2020 0:00,mm,134,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/10/2020 0:00,mm,345,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/12/2020 0:00,mm,202,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/01/2021 0:00,mm,98,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/02/2021 0:00,mm,120,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/03/2021 0:00,mm,210,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/04/2021 0:00,mm,335,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/05/2021 0:00,mm,581,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/06/2021 0:00,mm,393,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/07/2021 0:00,mm,185,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/08/2021 0:00,mm,147,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/09/2021 0:00,mm,185,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/10/2021 0:00,mm,245,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/11/2021 0:00,mm,199,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/12/2021 0:00,mm,115,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/01/2022 0:00,mm,130,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/02/2022 0:00,mm,227,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/03/2022 0:00,mm,287,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/04/2022 0:00,mm,375,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/05/2022 0:00,mm,241,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/06/2022 0:00,mm,366,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/07/2022 0:00,mm,341,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/08/2022 0:00,mm,332,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/09/2022 0:00,mm,244,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/01/2023 0:00,mm,151,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/02/2023 0:00,mm,158,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/03/2023 0:00,mm,305,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/04/2023 0:00,mm,261,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/06/2023 0:00,mm,278,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/07/2023 0:00,mm,365,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/08/2023 0:00,mm,103,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/09/2023 0:00,mm,86,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/10/2023 0:00,mm,223,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/11/2023 0:00,mm,267,Definitivo
44100010,CORDOBA [44100010],PRECIPITACION,Precipitacion total mensual,1/12/2023 0:00,mm,333,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/04/2018 0:00,mm,428,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/05/2018 0:00,mm,649,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/07/2018 0:00,mm,376,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/08/2018 0:00,mm,240,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/10/2018 0:00,mm,196,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/11/2018 0:00,mm,225,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/12/2018 0:00,mm,264,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/01/2019 0:00,mm,379,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/03/2019 0:00,mm,273,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/04/2019 0:00,mm,218,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/05/2019 0:00,mm,494,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/06/2019 0:00,mm,251,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/07/2019 0:00,mm,194,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/08/2019 0:00,mm,274,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/09/2019 0:00,mm,286,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/10/2019 0:00,mm,325,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/11/2019 0:00,mm,245,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/12/2019 0:00,mm,290,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/01/2020 0:00,mm,160,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/04/2020 0:00,mm,338,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/05/2020 0:00,mm,408,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/06/2020 0:00,mm,407,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/07/2020 0:00,mm,232,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/08/2020 0:00,mm,190,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/09/2020 0:00,mm,178,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/10/2020 0:00,mm,218,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/11/2020 0:00,mm,435,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/12/2020 0:00,mm,252,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/01/2021 0:00,mm,234,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/02/2021 0:00,mm,108,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/03/2021 0:00,mm,317,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/04/2021 0:00,mm,302,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/05/2021 0:00,mm,730,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/06/2021 0:00,mm,362,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/08/2022 0:00,mm,210,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/09/2022 0:00,mm,308,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/10/2022 0:00,mm,159,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/11/2022 0:00,mm,133,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/12/2022 0:00,mm,79,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/01/2023 0:00,mm,172,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/02/2023 0:00,mm,128,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/03/2023 0:00,mm,280,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/09/2023 0:00,mm,255,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/10/2023 0:00,mm,174,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/11/2023 0:00,mm,270,Definitivo
44140020,CUEMANI [44140020],PRECIPITACION,Precipitacion total mensual,1/12/2023 0:00,mm,497,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/01/2018 0:00,mm,376,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/03/2018 0:00,mm,261,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/04/2018 0:00,mm,382,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/05/2018 0:00,mm,439,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/06/2018 0:00,mm,397,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/07/2018 0:00,mm,532,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/08/2018 0:00,mm,380,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/09/2018 0:00,mm,478,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/10/2018 0:00,mm,382,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/11/2018 0:00,mm,317,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/12/2018 0:00,mm,146,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/01/2019 0:00,mm,329,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/02/2019 0:00,mm,459,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/03/2019 0:00,mm,245,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/04/2019 0:00,mm,192,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/05/2019 0:00,mm,368,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/06/2019 0:00,mm,747,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/07/2019 0:00,mm,243,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/08/2019 0:00,mm,122,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/09/2019 0:00,mm,280,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/10/2019 0:00,mm,347,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/11/2019 0:00,mm,292,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/12/2019 0:00,mm,346,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/01/2020 0:00,mm,202,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/03/2020 0:00,mm,167,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/04/2020 0:00,mm,458,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/05/2020 0:00,mm,547,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/06/2020 0:00,mm,248,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/07/2020 0:00,mm,647,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/08/2020 0:00,mm,547,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/09/2020 0:00,mm,590,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/10/2020 0:00,mm,544,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/11/2020 0:00,mm,571,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/12/2020 0:00,mm,274,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/01/2021 0:00,mm,146,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/02/2021 0:00,mm,73,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/03/2021 0:00,mm,285,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/04/2021 0:00,mm,487,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/05/2021 0:00,mm,391,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/06/2021 0:00,mm,366,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/08/2021 0:00,mm,295,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/09/2021 0:00,mm,243,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/10/2021 0:00,mm,470,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/11/2021 0:00,mm,395,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/12/2021 0:00,mm,153,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/01/2022 0:00,mm,436,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/02/2022 0:00,mm,488,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/03/2022 0:00,mm,443,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/04/2022 0:00,mm,410,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/05/2022 0:00,mm,503,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/08/2022 0:00,mm,285,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/09/2022 0:00,mm,250,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/10/2022 0:00,mm,74,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/11/2022 0:00,mm,112,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/12/2022 0:00,mm,160,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/01/2023 0:00,mm,260,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/02/2023 0:00,mm,304,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/03/2023 0:00,mm,229,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/04/2023 0:00,mm,484,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/05/2023 0:00,mm,631,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/06/2023 0:00,mm,334,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/07/2023 0:00,mm,498,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/08/2023 0:00,mm,337,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/09/2023 0:00,mm,263,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/10/2023 0:00,mm,297,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/11/2023 0:00,mm,271,Definitivo
44127010,ESTRECHOS LOS [44127010],PRECIPITACION,Precipitacion total mensual,1/12/2023 0:00,mm,527,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/01/2018 0:00,mm,186,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/02/2018 0:00,mm,32,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/03/2018 0:00,mm,443,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/04/2018 0:00,mm,457,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/05/2018 0:00,mm,409,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/06/2018 0:00,mm,520,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/07/2018 0:00,mm,232,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/08/2018 0:00,mm,264,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/09/2018 0:00,mm,160,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/10/2018 0:00,mm,517,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/11/2018 0:00,mm,179,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/12/2018 0:00,mm,79,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/01/2019 0:00,mm,236,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/02/2019 0:00,mm,176,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/03/2019 0:00,mm,632,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/04/2019 0:00,mm,354,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/05/2019 0:00,mm,421,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/06/2019 0:00,mm,671,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/07/2019 0:00,mm,509,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/08/2019 0:00,mm,224,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/09/2019 0:00,mm,195,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/10/2019 0:00,mm,239,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/11/2019 0:00,mm,480,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/12/2019 0:00,mm,394,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/01/2020 0:00,mm,5,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/02/2020 0:00,mm,183,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/03/2020 0:00,mm,347,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/04/2020 0:00,mm,361,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/05/2020 0:00,mm,812,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/06/2020 0:00,mm,313,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/07/2020 0:00,mm,292,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/08/2020 0:00,mm,240,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/09/2020 0:00,mm,296,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/10/2020 0:00,mm,390,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/11/2020 0:00,mm,305,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/12/2020 0:00,mm,293,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/01/2021 0:00,mm,178,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/02/2021 0:00,mm,257,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/03/2021 0:00,mm,331,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/04/2021 0:00,mm,640,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/05/2021 0:00,mm,778,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/06/2021 0:00,mm,711,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/07/2021 0:00,mm,757,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/08/2021 0:00,mm,386,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/09/2021 0:00,mm,415,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/10/2021 0:00,mm,290,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/11/2021 0:00,mm,182,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/12/2021 0:00,mm,97,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/01/2022 0:00,mm,183,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/02/2022 0:00,mm,300,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/03/2022 0:00,mm,441,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/04/2022 0:00,mm,668,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/05/2022 0:00,mm,712,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/06/2022 0:00,mm,479,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/07/2022 0:00,mm,464,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/08/2022 0:00,mm,442,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/09/2022 0:00,mm,206,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/10/2022 0:00,mm,276,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/11/2022 0:00,mm,171,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/12/2022 0:00,mm,67,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/01/2023 0:00,mm,277,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/02/2023 0:00,mm,366,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/03/2023 0:00,mm,382,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/04/2023 0:00,mm,560,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/05/2023 0:00,mm,573,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/06/2023 0:00,mm,590,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/07/2023 0:00,mm,336,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/08/2023 0:00,mm,187,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/09/2023 0:00,mm,247,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/10/2023 0:00,mm,79,Definitivo
