CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2021-06-01 00:00,degC,24.7699404761906,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2021-07-01 00:00,degC,24.4399425287357,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2021-08-01 00:00,degC,25.3789999999999,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2021-09-01 00:00,degC,25.4852880658437,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2021-10-01 00:00,degC,26.0332264957265,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2021-11-01 00:00,degC,26.8171111111112,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2021-12-01 00:00,degC,28.0927983539094,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-01-01 00:00,degC,27.799503968254,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-02-01 00:00,degC,26.6750000000001,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-03-01 00:00,degC,26.0212606837607,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-04-01 00:00,degC,25.7128205128206,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-05-01 00:00,degC,25.1387777777778,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-06-01 00:00,degC,24.8693452380952,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-07-01 00:00,degC,25.0725427350427,Preliminar
